"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating..numeric.","ProsperRating..Alpha.","ProsperScore","ListingCategory..numeric.","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent..percentage.","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"2B4B3497672399085B287C9",479099,"2010-10-11 16:10:55.247000000","",36,"Completed","2013-10-29 00:00:00",0.38058,0.3435,0.3335,0.1761,0.142,0.1761,2,"E",6,1,"VA","Executive","Employed",3,"False","False","","2010-10-05 18:27:21",660,679,"2000-02-15 00:00:00",12,9,19,8,1065,0,0,0,0,0,2,0,32208,0.87,3512,18,0.83,0,0.35,"$50,000-74,999","True",4833.333333,"6B2E3601748908841F64728",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,41,45049,2000,"2010-10-29 00:00:00","Q4 2010","08F234057795062835A3C2E",89.74,3237.62,2000,1237.62,-36.03,0,0,0,0,1,0,0,0,72
"AE603421084577881F92DEB",334276,"2008-05-17 04:45:28.107000000","B",36,"Completed","2011-09-03 00:00:00",0.14621,0.132,0.122,NA,NA,NA,NA,"",NA,1,"VA","Engineer - Electrical","Full-time",305,"True","False","","2008-08-01 20:59:18.603000000",680,699,"1992-01-24 00:00:00",18,17,37,16,597,2,10,0,0,5,0,0,22122,0.4,33028,32,0.93,4,0.16,"$75,000-99,999","True",8166.666667,"A940343040776324545B5D5",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,66,36241,5000,"2008-09-03 00:00:00","Q3 2008","2F10340915389928563ADBC",168.95,6081.13,5000.03,1081.1,-81.9,0,0,0,0,1,0,0,0,156
"235F3567585434757325F6F",701829,"2013-01-18 06:01:54.633000000","",60,"Completed","2013-12-02 00:00:00",0.30234,0.2759,0.2659,0.2435,0.1125,0.131,3,"D",3,3,"VA","Executive","Employed",49,"True","False","","2013-01-12 17:13:28",700,719,"1979-03-01 00:00:00",13,13,22,10,2089,6,7,0,0,0,0,0,148586,0.85,9253,21,0.95,1,0.2,"$100,000+","True",11666.666667,"7F99367444730687249AF91",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14,83772,10500,"2013-01-31 00:00:00","Q1 2013","EB5435690738270171E5ECC",324.33,12824.72,10500,2324.72,-84.26,0,0,0,0,1,0,0,0,158
"6F273482265321213E824AF",453852,"2010-04-14 07:25:56.113000000","",36,"Completed","2010-11-17 00:00:00",0.25988,0.237,0.227,0.1416,0.08,0.1416,4,"C",8,3,"VA","Computer Programmer","Full-time",12,"False","False","","2010-04-01 11:50:43",700,719,"2001-01-13 00:00:00",9,8,16,5,340,0,2,0,0,0,0,0,11281,0.49,11036,13,1,0,0.39,"$50,000-74,999","True",5363.75,"E13335870033389236CB1C0",1,20,19,1,0,15000,7567.47,28,0,NA,47,42017,10500,"2010-04-29 00:00:00","Q2 2010","9FA8342230144541433F854",410.29,11799.58,10500,1299.58,-54.83,0,0,0,0,1,0,0,0,277
"2B7D3495024045258F8AD6E",476215,"2010-09-19 09:09:36.013000000","",36,"Completed","2013-04-09 00:00:00",0.38058,0.3435,0.3335,0.1761,0.142,0.1761,2,"E",6,1,"VA","Professional","Employed",51,"True","False","","2010-09-08 08:04:35",640,659,"1996-10-07 00:00:00",12,12,48,9,214,0,2,1,1451,3,1,0,4188,0.86,582,39,0.76,0,0.16,"$100,000+","True",8333.333333,"A0523598483083361E17F52",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,42,44547,2000,"2010-09-27 00:00:00","Q3 2010","77B533989479317901B782E",89.74,3122.24,2000,1122.24,-29.86,0,0,0,0,1,0,0,0,41
"88BE35480660385062019DA",589374,"2012-05-16 07:39:16.027000000","",36,"Completed","2014-03-04 00:00:00",0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1,"HR",2,1,"VA","Executive","Employed",224,"True","False","","2012-05-16 07:39:13",700,719,"1984-01-01 00:00:00",10,8,45,6,862,0,13,0,0,0,0,0,25928,0.76,8096,34,1,5,0.29,"$50,000-74,999","True",5833.333333,"B7373652297131144E8F9E4",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,21,67288,4000,"2012-06-04 00:00:00","Q2 2012","B8D735205045671189DB050",173.71,5947.26,4173.71,1773.55,-55.83,0,0,0,0,1,0,0,0,31
"7B8A3467340435562DA68AA",433081,"2009-11-12 08:35:41.823000000","",36,"Completed","2012-11-25 00:00:00",0.28777,0.2645,0.2545,0.1482,0.1,0.1482,3,"D",7,1,"VA","Professional","Full-time",4,"False","False","","2009-11-12 08:13:01",680,699,"2004-06-13 00:00:00",8,8,17,6,167,0,3,0,0,0,0,0,6920,0.66,2684,16,0.93,1,0.16,"$25,000-49,999","True",3833.333333,"E16735728802055241B069A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,52,39655,7000,"2009-11-25 00:00:00","Q4 2009","7CBC34317656683109F31F1",283.72,10177.06,7000,3177.06,-120.1,0,0,0,0,1,0,0,0,246
"80FA3536152305321CD8EA0",547444,"2011-12-29 08:30:46.710000000","",36,"Completed","2012-03-09 00:00:00",0.35285,0.3127,0.3027,0.285,0.165,0.12,1,"HR",2,13,"VA","Computer Programmer","Employed",10,"True","False","","2011-12-29 08:30:40",700,719,"1993-09-01 00:00:00",8,8,38,6,327,5,8,0,0,21,1,0,13414,1,18,30,0.69,2,0.13,"$75,000-99,999","True",8000,"5F243640573721094AE64F1",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,26,58539,3000,"2012-01-06 00:00:00","Q1 2012","52E335349251161377ACED3",129.45,3138.82,3000,138.82,-0.66,0,0,0,0,1,0,0,0,15
"B9193502541952789B5A0E2",486883,"2010-12-06 05:58:17.443000000","",36,"Completed","2012-08-13 00:00:00",0.35858,0.322,0.312,0.1557,0.142,0.1557,2,"E",6,7,"VA","Professional","Employed",119,"False","False","","2010-12-06 05:58:10",680,699,"1992-09-28 00:00:00",6,6,23,4,924,0,1,0,0,0,0,0,33735,0.89,3755,20,1,2,0.29,"$50,000-74,999","True",5833.333333,"45133605789329478622E44",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,39,45857,5000,"2010-12-14 00:00:00","Q4 2010","936135008113254248FFDF4",218.33,7185.26,5000,2185.26,-67.9,0,0,0,0,1,0,0,0,75
"52E53499190179636C84C04",482601,"2010-11-03 08:35:12.813000000","",36,"Completed","2010-12-16 00:00:00",0.31053,0.275,0.265,0.1504,0.108,0.1504,3,"D",6,1,"VA","Computer Programmer","Employed",8,"False","True","3D4D3366260257624AB272D","2010-10-26 13:12:47",720,739,"2000-09-01 00:00:00",6,5,22,1,20,0,2,1,2795,0,0,0,114,0.11,886,18,0.94,1,0.35,"$25,000-49,999","True",3241.333333,"9F973603785577875DB812F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,40,45355,7000,"2010-11-17 00:00:00","Q4 2010","6F2234211504319497A2B57",287.66,7152.94,6999.99,152.95,-5.56,0,0,0,0,1,0,0,0,214
"C1C43545934911734EC9BFF",586704,"2012-05-08 09:42:47.170000000","",36,"Completed","2012-05-25 00:00:00",0.28851,0.2499,0.2399,0.234,0.119,0.115,3,"D",6,1,"VA","Professional","Employed",98,"True","False","","2012-05-08 09:42:42",700,719,"1995-10-01 00:00:00",8,7,26,4,113,2,5,1,259,0,0,0,1527,0.98,10,24,0.92,0,0.14,"$75,000-99,999","True",7083.333333,"FFD23650739972261624D02",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,65504,5500,"2012-05-15 00:00:00","Q2 2012","AC1A3546162498543D5EDB4",218.65,5537.66,5500,37.66,-1.51,0,0,0,0,1,0,0,0,17
"B9393415795515952AC6B7E",299240,"2008-03-25 16:20:22.623000000","AA",36,"Completed","2011-04-04 00:00:00",0.11696,0.11,0.11,NA,NA,NA,NA,"",NA,1,"VA","Computer Programmer","Full-time",15,"True","False","","2008-03-25 16:15:35.093000000",760,779,"1987-04-30 00:00:00",8,7,31,5,580,0,4,0,0,2,0,0,24945,0.79,6305,27,0.92,2,0.39,"$50,000-74,999","True",5291.666667,"346334171628018335A65F6",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,71,29305,20000,"2008-04-04 00:00:00","Q2 2008","39EA33844933233246616C9",650.83,23575.66,20000.01,3575.65,0,0,0,0,0,1,0,0,0,354
"24F134689639647347E0FBA",435492,"2009-11-26 21:37:53.733000000","",36,"Completed","2011-12-12 00:00:00",0.12511,0.104,0.094,0.0727,0.021,0.0727,6,"A",9,7,"VA","Professional","Full-time",32,"False","False","","2009-11-26 21:26:23",740,759,"1992-01-03 00:00:00",9,9,30,8,272,0,6,0,0,0,0,0,8373,0.45,9764,28,0.89,0,0.15,"$50,000-74,999","True",5000,"02003574241358006E85A5C",1,15,15,0,0,6283,3815.73,18,0,NA,51,39897,3562,"2009-12-09 00:00:00","Q4 2009","3E53340259089542740E174",115.61,4040.56,3562,478.56,-46,0,0,0,0,1,0,0,0,139
"EEBB3425247247541E51056",365268,"2008-07-10 15:03:51.747000000","B",36,"Completed","2011-03-22 00:00:00",0.15428,0.14,0.13,NA,NA,NA,NA,"",NA,7,"VA","Computer Programmer","Full-time",27,"False","False","","2008-07-10 14:43:26.200000000",700,719,"1987-12-01 00:00:00",10,10,32,9,111,1,4,0,0,26,1,0,1346,0.38,338,26,0.76,1,0.26,"$25,000-49,999","True",2750,"87FE3426192311011E7CB79",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,68,34399,2500,"2008-07-22 00:00:00","Q3 2008","34D03419156682933195A5F",85.44,3021.94,2499.99,521.95,-37.29,0,0,0,0,1,0,0,0,51
"27E93427326088511F6ED42",372588,"2008-07-24 09:51:08.533000000","E",36,"Completed","2011-01-25 00:00:00",0.37402,0.3495,0.3395,NA,NA,NA,NA,"",NA,1,"VA","Professional","Full-time",31,"False","False","","2008-07-15 17:23:16.740000000",560,579,"1990-03-15 00:00:00",15,15,53,11,822,1,6,1,737,0,0,0,28565,0.86,2522,31,0.77,0,0.37,"$75,000-99,999","True",7708.333333,"EB9D3428089781869AA19B5",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,67,35251,1000,"2008-08-11 00:00:00","Q3 2008","2D1434259809169769DA464",45.21,1598.01,999.99,598.02,-17.11,0,0,0,0,1,0,0,0,18
"428734297635541237F1986",387017,"2008-08-23 04:52:14.710000000","C",36,"Completed","2011-09-07 00:00:00",0.20868,0.1865,0.1765,NA,NA,NA,NA,"",NA,7,"VA","Executive","Full-time",58,"False","False","","2008-08-08 09:50:30.907000000",640,659,"1994-09-19 00:00:00",9,8,28,1,127,0,1,1,266,6,0,0,4952,0.99,48,27,0.59,0,0.2,"$100,000+","True",12083.333333,"E86B34306718870988C1621",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,66,36230,15000,"2008-09-03 00:00:00","Q3 2008","7E1C34273640115990617CF",547.19,19673.42,14999.99,4673.43,-250.59,0,0,0,0,1,0,0,0,337
"974B34126546678748E5AD5",274710,"2008-02-01 14:06:27.130000000","AA",36,"Completed","2008-05-07 00:00:00",0.0768,0.07,0.07,NA,NA,NA,NA,"",NA,3,"VA","Professional","Full-time",5,"False","False","","2008-01-14 13:05:39.273000000",760,779,"1989-03-14 00:00:00",8,5,16,5,63,0,1,0,0,0,0,0,299,0.01,28701,16,0.75,0,0.05,"$50,000-74,999","True",5250,"AB85341294908050145DCBF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,73,27379,4000,"2008-02-12 00:00:00","Q1 2008","107734104348514269F7635",123.51,4063.64,4000,63.64,0,0,0,0,0,1,0,0,0,180
"EE17349388327973060EDBB",474649,"2010-09-06 16:39:55.710000000","",36,"Completed","2012-12-04 00:00:00",0.23393,0.2,0.19,0.1086,0.077,0.1086,4,"C",7,1,"VA","Executive","Employed",47,"True","True","3D4D3366260257624AB272D","2010-08-26 08:29:56",780,799,"2004-09-21 00:00:00",12,11,20,6,147,1,4,0,0,0,0,0,4312,0.22,14788,19,1,2,0.29,"$50,000-74,999","True",5000,"10363597385613911D901B5",1,24,24,0,0,6500,2451.34,101,0,NA,42,44424,7000,"2010-09-16 00:00:00","Q3 2010","0CC534289096167647B13E1",260.15,8939.52,7000,1939.52,-96.97,0,0,0,0,1,0,0,0,253
"78B935092986620790F6B73",497728,"2011-03-12 12:15:43.493000000","",36,"Completed","2013-10-08 00:00:00",0.34887,0.3125,0.3025,0.2848,0.183,0.1018,1,"HR",4,7,"VA","Professional","Employed",45,"True","True","3D4D3366260257624AB272D","2011-04-14 01:06:54",700,719,"1994-07-01 00:00:00",9,8,43,6,375,3,5,1,0,14,1,0,8550,0.88,933,32,0.78,5,0.1,"$75,000-99,999","True",8023.416667,"94D43617979889444DCBDF3",1,35,34,1,0,2500,100.18,109,0,NA,35,48635,2000,"2011-04-20 00:00:00","Q2 2011","CA483416992247324AC1CF7",86.28,3059.99,2000,1059.99,-33.93,0,0,0,0,1,0,0,0,26
"BBF73513640450478BF4AEE",505163,"2011-05-03 16:49:02.563000000","",36,"Completed","2013-03-13 00:00:00",0.35643,0.3199,0.3099,0.2917,0.203,0.0887,1,"HR",3,7,"VA","Professional","Self-employed",216,"False","False","","2011-04-28 11:17:12",700,719,"1989-10-14 00:00:00",10,10,35,7,1060,2,4,0,0,0,0,0,37736,0.66,15248,33,0.93,1,NA,"$100,000+","False",20833.333333,"4FEA3619383253617B3B220",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,34,49327,4000,"2011-05-16 00:00:00","Q2 2011","70173514223412442AC87CB",174.2,5847.69,4000,1847.69,-57.75,0,0,0,0,1,0,0,0,33
"7CEF34618697848821F140D",421855,"2009-08-26 19:20:25.597000000","",36,"Defaulted","2011-10-31 00:00:00",0.24923,0.2265,0.2165,0.1314,0.08,0.1314,4,"C",8,1,"VA","Professional","Full-time",5,"False","False","","2009-08-23 15:42:51",720,739,"1991-09-01 00:00:00",7,5,23,4,760,1,2,0,0,0,0,0,30400,0.66,15000,21,1,1,0.19,"$50,000-74,999","True",5583.333333,"760C356683086320136A5C0",NA,NA,NA,NA,NA,NA,NA,NA,107,NA,54,38625,7300,"2009-09-22 00:00:00","Q3 2009","02FE3374935172261A6BD84",281.25,6187.5,3872.52,2314.98,-102.2,0,0,0,0,1,0,0,0,558
"68663525881420972CCAC28",527414,"2011-09-14 17:02:47.910000000","",36,"Completed","2011-11-14 00:00:00",0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3,"D",5,7,"VA","Military Enlisted","Employed",60,"True","False","","2011-09-14 17:02:43",720,739,"2006-09-19 00:00:00",5,5,11,1,160,0,0,0,0,0,0,0,7998,0.84,1502,11,1,0,0.64,"$25,000-49,999","True",2543.166667,"58B536313672851734B87A4",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,30,53613,6000,"2011-09-26 00:00:00","Q3 2011","1E163526301803411F9726E",244.92,6215.83,6000,215.83,-8,0,0,0,0,1,0,0,0,67
"A90E3554714580750A53B58",620416,"2012-08-03 20:41:59.523000000","",12,"Completed","2013-08-02 00:00:00",0.11409,0.0769,0.0669,0.0668,0.0249,0.0419,6,"A",8,2,"VA","Professional","Employed",80,"False","False","","2012-08-03 20:41:54",740,759,"1990-03-15 00:00:00",19,6,91,6,486,0,0,0,0,0,0,0,7585,0.7,3115,45,0.73,0,0.18,"$100,000+","True",9657.666667,"DD4436575266777686E8A2E",2,39,39,0,0,2000,0.01,128,0,NA,19,72208,2000,"2012-08-09 00:00:00","Q3 2012","2D1434259809169769DA464",0,2084.07,2000,84.07,-10.92,0,0,0,0,1,0,0,0,39
"AD8C3424699740432BB1F97",353406,"2008-06-19 10:28:48.643000000","D",36,"Completed","2011-06-24 00:00:00",0.37453,0.35,0.34,NA,NA,NA,NA,"",NA,1,"VA","Professional","Full-time",93,"True","False","","2008-06-19 10:24:24.770000000",620,639,"1989-02-27 00:00:00",11,10,48,7,296,4,11,0,0,23,3,1,8021,1.01,95,35,0.74,1,0.25,"$25,000-49,999","True",3250,"052B342452508600481FA8C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,69,33257,2000,"2008-06-24 00:00:00","Q2 2008","2B863377532673183D6D3D2",88.75,3258.64,2000.01,1258.63,-35.95,0,0,0,0,1,0,0,0,20
"BB0B3500355871834A09DF4",484116,"2010-11-13 06:24:20.703000000","",36,"Completed","2013-12-06 00:00:00",0.35858,0.322,0.312,0.1557,0.142,0.1557,2,"E",5,7,"VA","Analyst","Employed",367,"True","False","","2010-11-13 06:24:14",660,679,"1980-11-01 00:00:00",19,17,34,13,1842,0,3,0,0,0,0,0,60731,0.98,1062,33,1,0,0.48,"$75,000-99,999","True",6750,"8EB23605703872388DF7EDF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,39,45701,3000,"2010-12-06 00:00:00","Q4 2010","9FA6349933571885277D834",131,4717.64,3000,1717.64,-53.35,0,0,0,0,1,0,0,0,67
"9655356580622134378CE2C",688528,"2012-12-18 11:56:46.130000000","",36,"Completed","2013-08-20 00:00:00",0.13697,0.1089,0.0989,0.0956,0.0299,0.0657,6,"A",8,1,"VA","Professional","Employed",82,"True","False","","2012-12-17 18:55:48",760,779,"1987-01-20 00:00:00",20,16,42,14,1042,0,4,0,0,0,0,0,33034,0.55,25966,39,1,0,0.41,"$50,000-74,999","True",5500,"17CE3669863539092C1187D",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14,80351,20000,"2013-01-03 00:00:00","Q1 2013","03B7356335465033391A59B",653.73,21263.62,20000,1263.62,-115.49,0,0,0,0,1,0,0,0,356
"CB573378117974091C9F880",85801,"2007-01-17 09:18:32.370000000","A",36,"Completed","2010-01-23 00:00:00",0.1009,0.094,0.089,NA,NA,NA,NA,"",NA,0,"VA","Professional","Not available",NA,"False","False","","2007-01-17 09:01:17.167000000",720,739,"1996-08-02 00:00:00",NA,NA,33,6,283,4,13,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.12,"Not displayed","True",7938.333333,"16A7337858230657762899F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,86,6725,4000,"2007-01-23 00:00:00","Q1 2007","738A33786479865501E5D5F",127.94,4605.78,4000,605.78,-32.22,0,0,0,0,1,0,0,0,103
"A8C73556088563393382CC3",627657,"2012-08-22 14:11:57.117000000","",36,"Defaulted","2013-03-02 00:00:00",0.25781,0.2199,0.2099,0.2048,0.0925,0.1123,3,"D",6,15,"VA","Professional","Employed",64,"True","False","","2012-08-22 14:11:52",720,739,"1986-03-27 00:00:00",20,15,60,7,756,2,2,0,0,0,0,0,27046,0.87,1450,52,0.9,2,0.19,"$100,000+","True",28091.666667,"2D623660469827492886B5C",NA,NA,NA,NA,NA,NA,NA,NA,249,7,19,73649,13000,"2012-08-31 00:00:00","Q3 2012","E52435562144026845694B8",496.41,496.41,261.45,234.96,-10.68,0,12738.55,12738.55,0,1,0,0,0,18
"7AAF3364837814541A81B39",27749,"2006-07-31 07:42:08.577000000","AA",36,"Defaulted","2007-11-16 00:00:00",0.11696,0.11,0.1038,NA,NA,NA,NA,"",NA,0,"VA","Professional","Not available",NA,"True","True","BAE93365625072437A1CBD9","2006-07-26 09:43:46.917000000",820,839,"1982-11-01 00:00:00",NA,NA,68,7,356,7,18,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.1,"Not displayed","True",17916.666667,"D96D3366788895165627CF8",NA,NA,NA,NA,NA,NA,NA,NA,160,15,91,2665,20000,"2006-08-18 00:00:00","Q3 2006","0D5A33651890470994B10B8",654.77,6530.15,4856.29,1673.86,-52.28,-184.16,15161.95,15143.71,0,1,0,0,0,148
"C03F3394055109818F7796F",171553,"2007-07-18 08:01:05.307000000","AA",36,"Completed","2009-01-15 00:00:00",0.1021,0.0952,0.0952,NA,NA,NA,NA,"",NA,2,"VA","Analyst","Full-time",34,"True","False","","2008-01-08 18:30:14.277000000",780,799,"1990-05-01 00:00:00",13,11,30,8,175,0,11,0,0,0,1,0,6751,0.27,18036,26,0.88,4,0.14,"$100,000+","True",8583.25,"E58F34116264515408792BB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,73,27167,15000,"2008-02-06 00:00:00","Q1 2008","175D339099671233285D3A9",480.63,16173.33,15000,1173.33,0,0,0,0,0,1,0,0,0,347
"97DE3509747396474C1BF4B",498096,"2011-03-16 08:28:05.083000000","",36,"Completed","2012-07-24 00:00:00",0.22872,0.1949,0.1849,0.1806,0.087,0.0936,4,"C",6,2,"VA","Analyst","Employed",129,"True","False","","2011-03-15 16:42:44",760,779,"1983-08-01 00:00:00",16,15,46,13,487,1,7,0,0,0,1,0,9195,0.43,10929,42,0.97,1,0.27,"$75,000-99,999","True",6900.333333,"AF0B361419839521720CD5A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,36,48037,7000,"2011-03-24 00:00:00","Q1 2011","C12035109344233410E65A5",258.33,8442.31,7000,1442.31,-74.01,0,0,0,0,1,0,0,0,67
"D3FE3559080808260661830",652771,"2012-10-10 17:46:42.687000000","",36,"Completed","2013-08-15 00:00:00",0.23939,0.2019,0.1919,0.1783,0.0799,0.0984,4,"C",6,1,"VA","Executive","Employed",61,"False","False","","2012-10-10 17:46:41",680,699,"1996-10-28 00:00:00",11,10,16,11,402,1,3,0,0,0,1,0,10476,0.49,7725,16,1,0,0.38,"$25,000-49,999","True",2666.666667,"D1863664825403057CFB2A0",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17,76351,15000,"2012-10-17 00:00:00","Q4 2012","7C6D3559687534213E73A59",558.91,17266.31,14999.99,2266.32,-112.26,0,0,0,0,1,0,0,0,60
"27783423772021156D2A205",347050,"2008-06-08 20:52:38.727000000","D",36,"Completed","2011-06-13 00:00:00",0.16461,0.143,0.133,NA,NA,NA,NA,"",NA,1,"VA","Analyst","Full-time",21,"False","False","","2008-06-08 20:37:15.603000000",600,619,"1984-01-01 00:00:00",10,9,14,8,204,1,5,0,0,0,0,0,6257,0.74,1028,13,0.84,1,0.06,"$50,000-74,999","True",5000,"E8EE342443776444387161E",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,69,32778,1000,"2008-06-13 00:00:00","Q2 2008","A3C5342396387578670DB6B",34.32,1234.23,1000.02,234.21,-16.39,0,0,0,0,1,0,0,0,16
"96AD3465084868976E86A0A",428290,"2009-10-13 17:22:50.547000000","",36,"Completed","2012-10-29 00:00:00",0.15144,0.13,0.12,0.0986,0.021,0.0986,6,"A",9,2,"VA","Executive","Full-time",283,"True","False","","2009-09-28 12:20:12",700,719,"1993-06-24 00:00:00",4,3,36,2,21,0,3,0,0,30,1,0,989,0,1000,33,0.6,0,0.01,"$100,000+","True",10833.333333,"5CB43569599837137CC5F4F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,53,39206,2500,"2009-10-29 00:00:00","Q4 2009","5C393464093278970384D9E",84.23,3032.61,2500,532.61,-40.94,0,0,0,0,1,0,0,0,86
"F13735297745581455254B6",537959,"2011-11-08 11:14:56.567000000","",12,"Completed","2012-01-19 00:00:00",0.06589,0.0565,0.0465,0.0466,0.0085,0.0381,7,"AA",10,2,"VA","Analyst","Employed",124,"True","True","902A3364398729502268D17","2011-11-08 11:14:54",800,819,"1998-09-19 00:00:00",9,5,48,4,85,2,7,0,0,0,0,0,13712,0.3,31899,43,1,1,0.05,"$100,000+","True",8750,"92EA36348276480955DD3C4",1,1,1,0,0,5000,0,66,0,NA,28,55821,2000,"2011-11-10 00:00:00","Q4 2011","F6393365826344295C64785",171.81,2020.38,2000,20.38,-3.6,0,0,0,0,1,0,0,0,44
"852F3530689570838E5ADD7",537939,"2011-11-08 10:08:09.640000000","",36,"Completed","2012-05-24 00:00:00",0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3,"D",6,3,"VA","Executive","Employed",31,"False","False","","2011-11-08 10:08:05",640,659,"2002-01-02 00:00:00",5,3,23,2,20,3,6,0,0,7,0,0,658,0.87,92,22,0.73,2,0.08,"$75,000-99,999","True",7916.666667,"BC0436341855042097E9B1F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,28,56149,2000,"2011-11-15 00:00:00","Q4 2011","9C2335318614774743F0D70",80.57,2258.08,2000,258.08,-9.92,0,0,0,0,1,0,0,0,22
"C4ED34194829164982BA02D",329054,"2008-05-08 19:02:39.317000000","C",36,"Completed","2011-05-19 00:00:00",0.12562,0.1045,0.0945,NA,NA,NA,NA,"",NA,1,"VA","Professional","Full-time",3,"False","False","","2008-05-08 18:50:22.660000000",640,659,"1999-02-03 00:00:00",13,12,14,6,686,0,2,0,0,0,0,0,26155,0.87,3645,14,1,0,0.2,"$75,000-99,999","True",7083.333333,"D75D3420435813393D95502",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,70,31292,7000,"2008-05-19 00:00:00","Q2 2008","E62334207277868180862F1",224.89,8187.06,6999.99,1187.07,-113.59,0,0,0,0,1,0,0,0,216
"B06C35335173790917B97E0",545719,"2011-12-20 11:14:50.117000000","",36,"Completed","2012-08-30 00:00:00",0.35285,0.3127,0.3027,0.285,0.165,0.12,1,"HR",3,1,"VA","Executive","Full-time",72,"True","False","","2011-12-20 11:14:48",720,739,"1983-09-01 00:00:00",13,11,37,11,2043,1,10,0,0,0,0,0,136158,0.94,7210,32,0.93,0,0.27,"$100,000+","True",12500,"BDC6364073117577395E2AC",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,26,58809,4000,"2012-01-12 00:00:00","Q1 2012","54A73463843518720DF0F9E",172.6,4744.23,4000,744.23,-23.8,0,0,0,0,1,0,0,0,1
"0D533552193724299ABA181",610585,"2012-07-11 11:52:01","",36,"Completed","2014-02-24 00:00:00",0.19921,0.1626,0.1526,0.15,0.0565,0.0935,5,"B",8,1,"VA","Analyst","Employed",49,"False","False","","2012-07-11 11:51:57",740,759,"1985-04-01 00:00:00",7,7,15,7,790,0,0,0,0,0,0,0,42581,0.38,67369,15,0.86,1,0.44,"$25,000-49,999","True",4062.5,"05A636566415725191EF7B5",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20,70984,14750,"2012-07-23 00:00:00","Q3 2012","A1BF355210286720896243D",520.46,17711.71,14749.99,2961.72,-182.15,0,0,0,0,1,0,0,0,32
